label,64,128,256,512,1024,2048,4096,8192,16384
calibration,5.589506037086809,4.359779463334079,2.2431782195333834,1.3782834534739037,0.8386488673127266,0.6609740070371569,0.6488410445314949,0.6549252847561775,0.6394817388587544
naive,5.438538151425857,2.8101028122193616,1.115796298478313,0.6407908727370656,0.40118227138399554,0.3656401466542669,0.3625914422435995,0.40400378358967104,0.7567963539560504
reorder_base,5.276421243760539,3.0896012408330553,1.6097730831077435,1.5264088497859183,1.4300965504789815,1.9735121943076825,2.3198256373976243,2.3238136336792046,2.3418770307898535
simd128_v2,5.51875676189238,3.272212450651384,1.659238654626206,1.0286729166890431,0.6752554982825851,0.6754800552505877,0.705861845474842,0.9230386710875103,1.493445472067045
simd128_v3,5.79207677270328,3.4073370541210473,1.7666280860965737,1.1284307619975031,0.7137599210714356,0.7168769755900051,0.7428389314885075,0.840882293759361,1.5440377663884104
simd128_v4,6.223583007098531,3.559639628411479,1.9289258054074252,1.2872120731006638,0.8201292740820806,0.7794696514173722,0.8628082192317844,0.954998289237275,1.940399599622734
simd256_v1,6.20828664242959,3.442939896653674,1.9113658771273743,1.1910146952649117,0.7627969449006249,0.796034045108349,0.8815357336325165,1.0603092413263235,1.7976509957320412
simd256_v2,5.888886595929219,3.5293746850075007,1.905102014164966,1.2682477395445417,0.7943241907931138,0.8809108033149309,0.8647051882107222,0.9526425421224457,1.7060993546961543
simd256_v3,6.028146640139624,3.779658853045985,2.27118918905499,1.6606983507549211,1.2395518935392036,1.3171639597739468,1.8155445705365956,1.858971271927064,2.527826710511027
tile_1024,5.060912623857566,2.5122504221404682,1.1940392326428744,0.7669366853195999,0.5130631686275676,0.38253434473525966,0.38899349915024695,0.3991481032891363,0.44907358854229634
tile_128,5.095206074818927,2.47742297374404,1.173262085741086,0.7171355211713879,0.45402050987393416,0.40134577213862077,0.3969982175553367,0.4151842379956203,0.46970811221083775
tile_16,5.134626973571002,2.4433626968440634,1.231130586760999,0.7680015894404675,0.9417914393628672,0.9455586262320893,0.9483159933313046,0.9851588526540651,1.1823808037222086
tile_256,4.948928912634779,2.496666533191266,1.243670325181172,0.6800176410343087,0.4240866828406142,0.3696986039596433,0.369394058341667,0.38217020491121056,0.41652919510980085
tile_32,5.092238627820961,2.484611484619224,1.2389020535285344,0.9261333002161487,0.6475063905066576,0.6381756120189879,0.6341503674610889,0.6649276010317122,0.9390532361891268
tile_512,5.169070296160218,2.4799427953493147,1.2194572246232396,0.7506648483470718,0.44046106671112323,0.3736948421413818,0.36983972466865295,0.3806514959211892,0.4200365478286542
tile_64,5.111926073467629,2.5318462037792995,1.2340839483837902,0.77925616541787,0.5150108191113618,0.4766685860700599,0.4745247117435167,0.4969947103224275,0.6352334583730903
tile_8,5.050842323967762,2.4609164846550744,1.1350481620576396,0.768552934050142,0.5285397012094473,0.4840408340293131,0.47109790206448265,0.4973515141080429,0.5734690885909075
unroll_v4,5.470172157508117,3.0692441312595626,1.6968679595613385,1.193288311953504,1.1362342387217876,1.328583969264471,1.2792673200741551,0.8489394983316028,0.936809755361477
unroll_v5,5.561158584102113,3.222628242574533,1.7654950936185305,1.0619747633643084,0.6308623578442023,0.6594283979630958,0.6833374322306693,0.7615422475142921,1.3952242423199337
