,64,128,256,512,1024,2048,4096,8192,16384
naive,4.127949369089139,0.37196533423009237,-0.15346259086014405,0.045698323973671844,0.06819422891908745,0.14643494227636614,0.15433319481653285,0.2218108788657962,0.8418663033637633
tile_8,2.8114143287454527,-0.2889768407996769,-0.1158021090787421,0.30310106258541397,0.298657233691163,0.3555069017911191,0.342171407642682,0.38407000074023223,0.5260520766190503
tile_16,2.865367576047812,-0.14597368094532556,0.04733647614316344,0.28814491337482695,1.016529599970088,1.1566749038415554,1.1664667361255454,1.2268191970956674,1.5794194560486858
tile_32,2.975701214627132,-0.12062775970399874,0.09132176813606732,0.5669196093077985,0.5031194455325254,0.6221645284000774,0.6223828826744515,0.6722689944540492,1.159910128095666
tile_64,2.9858341415889944,0.040680995263996676,0.0688837597925819,0.3023866720895088,0.26941177792963894,0.3396642775155046,0.3446784096095031,0.38009856267713943,0.6320211867294786
tile_128,2.897462403517296,0.08621904065062867,-0.05527380082590695,0.18426133470900857,0.16112012816427235,0.20507417653931767,0.20965548702511144,0.23734319223596365,0.3438148851866219
tile_256,2.773382995569772,-0.19389763663724083,0.10470134130703931,0.11155562264881731,0.10171853062107852,0.15089978934697562,0.16157912606836253,0.17960701139864016,0.2510339094146289
tile_512,2.601066632469006,-0.1239752559557713,0.0284326173446298,0.2471763392007134,0.13683688930427831,0.156682219742672,0.16208517517224424,0.17688267182634662,0.2570477414522448
tile_1024,2.5806915285262115,-0.1890180290876964,-0.020644058582595323,0.2611048310671923,0.2524343279600281,0.17320210782772674,0.1954881691011926,0.20926680651227247,0.30764699618975616
